timestamp,ax,ay,az,gx,gy,gz,gnss_lat,gnss_lon,gnss_head
24.32,0.0015,-0.1348,9.9679,-0.0129,-0.0129,0.0031,52.5618342,-1.4550111000000001,82.69899999996397
24.42,0.2313,0.3576,9.9116,-0.0143,-0.0143,-0.0178,52.5618347,-1.4550046,83.45999999998894
24.52,0.1579,-0.1625,9.9633,0.0162,0.0162,0.0215,52.561835,-1.4549978,85.15299999999999
24.62,-0.4673,-0.1861,9.7303,0.0003,0.0003,0.0238,52.5618352,-1.4549911000000002,86.37400000001209
24.72,0.6911,0.6052,9.418,0.0112,0.0112,-0.0395,52.5618353,-1.4549842999999998,87.20400000004186
24.82,-0.3938,0.5786,9.6942,0.0084,0.0084,-0.0395,52.56183539999999,-1.4549773000000001,88.64299999995812
24.92,0.0059,0.1801,9.8518,-0.0099,-0.0099,-0.0026,52.56183539999999,-1.4549702000000002,89.80999999998305
25.02,0.8203,0.7386,9.7038,-0.0573,-0.0573,0.0075,52.5618352,-1.4549631,91.863
25.12,-0.1756,0.6537,9.6998,0.065,0.065,-0.0969,52.561835,-1.454956,92.28100000001673
25.22,0.3327,-0.1594,9.9418,0.0308,0.0308,-0.0849,52.561834600000005,-1.4549488,93.42900000008191
25.319,-0.3795,0.1861,10.1284,-0.0259,-0.0259,-0.0076,52.561834006,-1.454941474,96.2158499999197
25.419,-0.0427,-0.5172,9.8047,0.0203,0.0203,0.0283,52.561833505,-1.4549340740000003,96.88056999999056
25.52,0.0906,-0.3318,9.7954,0.0298,0.0298,0.0139,52.561832800000005,-1.4549267,97.54
25.62,-1.3556,-0.7987,10.0966,0.0386,0.0386,0.1086,52.5618321,-1.4549195,98.0450000000316
25.72,-1.1553,-1.0221,9.9868,0.0386,0.0386,0.1086,52.5618312,-1.4549121999999999,100.21500000004997
25.82,0.6016,-0.5362,9.8137,0.0036,0.0036,0.0329,52.5618302,-1.4549049,101.93199999995004
25.921,0.9242,-0.0383,9.7591,0.0072,0.0072,0.0209,52.561829085999996,-1.4548978300000002,103.50510999996958
26.02,0.6995,0.4527,9.6983,-0.0079,-0.0079,-0.0027,52.5618277,-1.4548909,105.595
26.119,0.5331,0.0419,9.7909,0.0151,0.0151,0.0415,52.561826413,-1.4548841679999998,107.038420000021
26.22,-0.0704,-0.077,9.9543,0.0056,0.0056,0.0025,52.561824900000005,-1.4548772999999997,108.75700000005003
26.32,-0.7289,0.3336,9.8659,-0.0008,-0.0008,-0.0191,52.5618233,-1.4548708000000001,110.47599999994998
26.42,-0.4451,-0.1152,9.8078,-0.0239,-0.0239,-0.0464,52.5618216,-1.4548644000000002,112.677999999968
26.52,0.7895,0.6257,9.7097,-0.0114,-0.0114,0.0233,52.5618198,-1.4548580999999998,114.509
26.619,0.3542,-0.1114,9.9204,0.0096,0.0096,0.0478,52.561817622,-1.454852259,118.67195000006059
26.72,-0.2983,-0.002,9.9268,0.0135,0.0135,0.0254,52.5618154,-1.4548463999999999,121.06200000006561
26.82,-0.465,0.206,9.9164,-0.0204,-0.0204,-0.0374,52.5618131,-1.4548408000000002,123.31699999993438
26.92,0.4648,0.1466,9.8632,-0.0037,-0.0037,-0.023,52.5618109,-1.454835,122.80600000000743
27.02,0.5023,0.5161,9.8265,0.0029,0.0029,0.0164,52.5618084,-1.4548296,125.465
27.12,0.1596,0.0044,9.8711,0.0009,0.0009,0.0336,52.5618058,-1.4548242999999998,128.4990000000257
27.22,-0.4512,0.1151,9.8203,-0.0089,-0.0089,0.003,52.5618031,-1.4548190999999997,130.26300000009923
27.32,-0.4521,0.3922,9.7804,-0.0004,-0.0004,-0.0299,52.5618,-1.4548141000000003,133.67299999990078
27.42,0.1714,0.012,9.8062,-0.0116,-0.0116,-0.0109,52.5617969,-1.4548093,136.012999999966
27.52,0.2158,0.5506,9.7512,0.0011,0.0011,0.0202,52.5617937,-1.4548045,137.47299999999998
27.62,0.1402,0.2054,9.8188,0.0017,0.0017,0.0053,52.5617903,-1.4547998,138.94200000005628
27.719,-0.2817,-0.1677,9.9302,0.0051,0.0051,-0.0164,52.561786637000004,-1.454795345,142.76637000011195
27.82,-0.3109,0.2803,9.8362,-0.0178,-0.0178,-0.0285,52.5617828,-1.4547910000000002,144.7469999999435
27.92,-0.0133,0.0492,9.8568,-0.0007,-0.0007,0.0033,52.5617788,-1.4547868,147.1969999999644
28.02,0.3326,-0.0095,9.8086,0.0197,0.0197,0.018,52.56177460000001,-1.4547827,148.92700000000002
28.12,-0.0666,0.3196,9.8245,0.0037,0.0037,-0.0171,52.5617703,-1.4547789,151.38400000001894
28.219,-0.2124,0.196,9.8111,-0.0175,-0.0175,-0.0161,52.561765845000004,-1.4547751379999998,152.67298000003774
28.32,-0.2072,-0.2061,9.832,0.0007,0.0007,-0.0057,52.5617611,-1.4547716,154.6829999999419
28.42,-0.0666,-0.1313,9.8305,-0.007,-0.007,0.011,52.5617564,-1.4547681,155.51199999998795
28.521,-0.086,0.1315,9.8585,-0.0059,-0.0059,-0.0036,52.56175135000001,-1.454764768,157.5820000000002
28.62,-0.26,0.3848,9.8517,-0.0047,-0.0047,0.0058,52.5617464,-1.4547616,158.8690000000453
28.72,-0.1569,-0.0863,9.7636,0.005,0.005,0.0011,52.5617412,-1.4547589,161.979000000035
28.82,-0.0464,-0.1317,9.7364,-0.0165,-0.0165,-0.0142,52.5617358,-1.4547561999999998,163.181999999965
28.92,-0.1466,0.0844,9.7835,0.0112,0.0112,0.0149,52.5617303,-1.4547539,164.75999999997705
29.02,-0.1229,-0.4321,9.8688,-0.0018,-0.0018,0.0101,52.5617247,-1.4547517,166.53799999999998
29.12,-0.2166,-0.4936,9.8697,0.0027,0.0027,0.0147,52.5617189,-1.4547496,167.21000000001462
29.22,-0.1785,-0.1249,9.8449,-0.0216,-0.0216,-0.0104,52.5617131,-1.4547477,168.2120000000462
29.32,-0.1986,0.2682,9.8798,-0.0098,-0.0098,-0.0114,52.5617072,-1.454746,169.79899999995382
29.419,-0.0392,0.1106,9.8367,-0.0046,-0.0046,0.0146,52.56170126,-1.454744416,171.06421999998122
29.52,0.1406,-0.1583,9.8296,0.0047,0.0047,0.0039,52.561695,-1.4547432,172.817
29.62,-0.3447,0.2805,9.8653,-0.0026,-0.0026,-0.0103,52.5616888,-1.4547422,174.00000000001847
29.719,-0.3445,0.1706,9.866,-0.0117,-0.0117,0.0057,52.561682563000005,-1.454741408,175.25532000003673
29.82,-0.3343,-0.2007,9.9413,-0.0006,-0.0006,0.0052,52.5616761,-1.4547407,175.83399999998355
29.92,-0.4507,0.2924,9.8744,-0.0037,-0.0037,0.0031,52.5616697,-1.4547401,176.58599999998907
30.02,-0.1441,0.1381,9.8224,0.0031,0.0031,-0.0309,52.5616631,-1.4547396,177.35299999999998
30.12,0.2179,-0.0459,9.7942,-0.0074,-0.0074,-0.0016,52.5616566,-1.4547393,178.0300000000187
30.22,-0.216,-0.2631,9.8027,0.0062,0.0062,0.0123,52.56165,-1.4547392,179.3140000000084
30.319,-0.3348,-0.5418,9.8347,-0.0058,-0.0058,0.0213,52.561643466,-1.4547392,179.59911999999179
30.42,-0.2458,-0.9522,9.7474,0.0122,0.0122,-0.0155,52.5616367,-1.4547393,180.3459999999892
30.52,0.1546,-1.3622,9.7626,0.0057,0.0057,0.0006,52.56163,-1.4547394,180.828
30.62,0.2334,-1.4776,9.7817,0.0156,0.0156,0.0043,52.5616232,-1.4547397,181.03100000001402
30.72,0.0424,-1.6804,9.8401,0.0002,0.0002,0.0246,52.5616163,-1.4547401,181.993000000004
30.82,-0.2182,-0.0919,9.6527,-0.0236,-0.0236,-0.0559,52.5616095,-1.4547405,182.130999999996
30.922,-0.0377,0.0835,9.8042,-0.014,-0.014,-0.0505,52.56160246,-1.454741114,182.76423999999056
31.02,0.0171,0.4299,9.9709,-0.0156,-0.0156,-0.007,52.5615956,-1.4547418,183.413
31.12,0.184,0.0791,9.7742,0.0016,0.0016,0.036,52.5615886,-1.4547424,183.0690000000113
31.22,0.112,-0.0854,9.5631,0.0005,0.0005,-0.0066,52.5615815,-1.4547432,183.8460000000127
31.32,0.0737,-0.2401,9.7249,-0.0048,-0.0048,-0.0269,52.5615743,-1.4547441,184.28299999998728
31.42,-0.4633,-0.7351,9.8866,-0.0015,-0.0015,-0.0022,52.5615672,-1.4547451,184.9359999999905
31.52,-0.4372,-0.6746,9.8968,-0.0017,-0.0017,0.0227,52.561559900000006,-1.4547463,185.424
31.62,0.1619,-0.3134,9.7721,0.0154,0.0154,-0.0291,52.5615526,-1.4547473999999998,185.12400000000102
31.72,0.4873,-0.4655,9.7953,-0.0124,-0.0124,-0.0148,52.5615453,-1.4547485,185.19500000001193
31.819,0.2613,-0.3647,9.7843,0.007,0.007,-0.0225,52.561537974,-1.454749688,185.6008999999883
31.92,-0.1305,-0.6122,9.7429,-0.0044,-0.0044,-0.0034,52.5615304,-1.454751,185.95799999999488
32.02,0.1687,-0.3794,9.8486,0.0143,0.0143,0.0064,52.5615229,-1.4547522,185.597
32.123,0.3603,-0.026,9.8258,-0.0122,-0.0122,-0.0104,52.561514972000005,-1.4547536390000002,186.15316999999757
32.22,0.61,-0.4715,9.9078,0.0054,0.0054,-0.0198,52.5615076,-1.4547549,185.99700000001314
32.319,0.3052,-0.1526,9.8494,0.0059,0.0059,0.007,52.56149997700001,-1.4547562859999998,186.44447999998712
32.42,0.0814,-0.0842,9.7848,0.0016,0.0016,0.0122,52.5614922,-1.4547578,186.68599999999657
32.519,0.345,-0.4371,9.7832,-0.0167,-0.0167,-0.0165,52.561484478000004,-1.4547592850000002,186.62462000000002
32.62,0.6689,-0.5426,9.8592,0.016,0.016,-0.0134,52.5614765,-1.4547607000000002,186.07200000000716
32.72,0.579,-0.5621,9.9218,0.0038,0.0038,-0.0012,52.5614685,-1.4547622,186.56599999999747
32.82,0.5883,-0.6353,9.8827,0.0035,0.0035,-0.0186,52.5614605,-1.4547637,186.47900000000254
32.92,0.7941,-0.3357,9.8403,0.0114,0.0114,-0.0032,52.5614524,-1.4547652,186.32200000000228
33.02,0.7488,-0.0902,9.8183,-0.0064,-0.0064,-0.009,52.5614444,-1.4547668,186.954
33.12,0.9008,-0.8276,9.9036,0.0038,0.0038,0.0019,52.5614362,-1.4547684,186.8069999999996
33.22,1.2667,-0.7332,9.8701,0.0056,0.0056,-0.0091,52.5614279,-1.45477,186.77900000000244
33.32,1.0841,0.0318,9.8812,0.0019,0.0019,-0.0081,52.5614196,-1.4547717,186.86299999999756
33.42,0.9448,-0.074,9.94,0.0039,0.0039,-0.0074,52.5614113,-1.4547734,187.12899999999613
33.52,0.8897,0.1759,9.8066,-0.0144,-0.0144,-0.0117,52.5614029,-1.4547751,187.052
33.62,1.4661,-0.4466,9.9043,-0.009,-0.009,-0.0041,52.5613943,-1.4547769,187.1189999999977
33.72,1.1138,0.1109,9.9267,0.0016,0.0016,0.0121,52.5613857,-1.4547786,186.95900000001023
33.82,1.182,0.1125,9.9762,-0.0161,-0.0161,0.0119,52.561377,-1.4547804,187.31099999998975
33.92,1.0519,0.804,10.0104,0.0038,0.0038,-0.006,52.561368300000005,-1.4547823999999998,187.73299999999387
34.02,1.2918,-0.1751,9.7331,-0.0034,-0.0034,-0.0062,52.5613596,-1.4547843,187.501
34.12,0.7526,0.4376,10.0293,0.0249,0.0249,0.0167,52.5613508,-1.4547865999999998,188.70899999999332
34.22,1.1292,0.4638,10.2328,0.0054,0.0054,-0.0234,52.5613418,-1.4547887000000002,188.24800000000886
34.32,2.117,0.2799,9.8298,-0.0339,-0.0339,0.0449,52.5613329,-1.4547909,188.5529999999911
34.42,0.9651,0.3829,9.8431,0.0234,0.0234,-0.0403,52.5613241,-1.4547933,189.24199999998996
34.52,0.8622,0.3686,9.8105,0.0191,0.0191,-0.056,52.5613152,-1.4547958,189.672
34.62,1.0604,1.0588,9.9925,0.0319,0.0319,0.0003,52.5613063,-1.4547984,189.6910000000023
34.72,2.2977,0.739,9.5752,0.0483,0.0483,0.0068,52.56129740000001,-1.4548009,189.84900000003304
34.82,2.3773,0.189,9.6466,-0.0234,-0.0234,0.0037,52.5612887,-1.4548036999999998,190.98599999996688
34.92,2.1095,0.3628,9.7799,-0.0574,-0.0574,-0.0346,52.5612799,-1.4548063999999998,190.39300000000864
35.021,0.9366,0.8859,9.8072,-0.0431,-0.0431,0.0339,52.561271012,-1.4548092289999999,190.89800000000005
35.119,1.3336,1.2622,9.533,0.0069,0.0069,0.0377,52.561262388,-1.454812071,191.3880000000072
35.22,0.4387,1.9015,9.8552,-0.0262,-0.0262,0.0366,52.56125350000001,-1.454815,191.29899999999674
35.32,1.4143,0.7169,9.5745,-0.0043,-0.0043,-0.0018,52.5612447,-1.4548179,191.18700000000328
35.42,0.2685,1.1211,9.9453,-0.0239,-0.0239,0.0149,52.561236,-1.454821,192.02299999998783
35.52,0.7159,0.6937,9.9825,-0.0091,-0.0091,0.005,52.5612272,-1.4548238,191.304
35.62,0.6437,0.6795,9.5938,0.0144,0.0144,-0.0303,52.5612184,-1.4548268,191.58300000000327
35.72,0.3481,1.0876,9.8051,0.0084,0.0084,-0.0216,52.561209600000005,-1.4548299,191.80799999999775
35.819,0.4752,1.3337,10.0133,-0.0131,-0.0131,-0.0028,52.561200888,-1.45483287,191.7317700000022
35.92,1.3807,0.7281,9.546,-0.0258,-0.0258,0.0206,52.561192,-1.454836,192.05099999999533
36.02,0.8939,0.5435,9.5201,0.022,0.022,0.0318,52.5611831,-1.4548391,192.12
36.12,0.4152,0.4789,10.0938,-0.0137,-0.0137,0.0077,52.561174400000006,-1.4548426,193.2439999999868
36.22,-0.0149,0.8637,9.7169,0.0001,0.0001,-0.0031,52.5611655,-1.4548457,192.33200000002697
36.32,0.2156,0.635,9.8223,-0.0018,-0.0018,-0.0128,52.5611567,-1.4548492000000002,193.25999999997296
36.42,-0.0929,1.0923,9.7953,-0.0073,-0.0073,-0.0057,52.5611476,-1.4548525,192.66000000000872
36.52,0.0456,0.979,10.0797,-0.0062,-0.0062,-0.0445,52.56113860000001,-1.4548559,192.875
36.62,-0.0641,0.8655,9.9675,-0.0028,-0.0028,0.0073,52.5611296,-1.4548593,193.0150000000031
36.72,-0.2572,-0.0629,10.112,0.0329,0.0329,0.0243,52.5611205,-1.4548629,193.2300000000037
36.82,0.8421,0.0147,9.9485,0.024,0.024,0.0113,52.5611113,-1.4548665,193.35799999999628
36.922,0.4023,0.5084,9.9451,0.0366,0.0366,-0.0397,52.561101914,-1.454870176,193.46003999999067
37.02,1.1999,-0.6187,10.0307,-0.0119,-0.0119,-0.1039,52.5610928,-1.4548739,194.099
37.12,1.5633,0.3718,10.0378,0.0061,0.0061,-0.061,52.5610835,-1.4548779,194.65000000000364
37.22,1.2217,0.8507,9.9592,-0.002,-0.002,-0.0501,52.5610743,-1.4548820000000002,194.90000000000822
37.32,1.4386,-0.0618,9.7768,0.0551,0.0551,0.0319,52.561064900000005,-1.4548861999999998,195.18299999999175
37.42,0.9048,-0.8642,9.8534,0.0374,0.0374,0.0258,52.5610555,-1.4548904,195.21499999999955
37.52,-0.5318,-1.306,9.8283,0.0458,0.0458,0.0044,52.561046000000005,-1.4548946,195.23
37.62,0.7548,-0.4673,9.6759,0.0201,0.0201,-0.0357,52.5610365,-1.4548989,195.23500000000118
37.72,1.1192,-0.7047,9.7806,-0.0155,-0.0155,-0.0484,52.5610269,-1.4549032000000004,195.31599999999102
37.82,0.8752,-1.0726,9.652,-0.0337,-0.0337,-0.0235,52.5610173,-1.4549073999999997,195.00700000000901
37.92,0.4054,-0.8741,9.9882,-0.0355,-0.0355,0.0538,52.561007700000005,-1.4549118,195.36599999999478
38.02,1.2016,-0.7784,10.0122,0.0028,0.0028,0.0377,52.560998000000005,-1.4549161,195.222
38.12,0.8432,-1.4513,10.0386,0.0114,0.0114,-0.0066,52.5609883,-1.4549205,195.26800000000546
38.22,-0.9976,-1.1122,9.7391,-0.0127,-0.0127,-0.0018,52.5609786,-1.4549250000000002,195.6449999999963
38.32,-1.9403,-1.7594,9.5623,-0.0424,-0.0424,-0.054,52.560969,-1.4549294,195.51700000000372
38.42,-1.5661,-0.6299,9.7324,-0.002,-0.002,-0.0033,52.5609594,-1.4549339,196.01599999999272
38.52,-1.7309,-0.416,10.1465,-0.0195,-0.0195,-0.0009,52.5609497,-1.4549384,195.864
38.621,-2.068,-0.5676,10.1671,-0.0654,-0.0654,-0.0091,52.560940005000006,-1.4549431460000002,196.18184000000272
38.72,-1.9142,-0.0177,10.1065,-0.0291,-0.0291,0.0451,52.5609306,-1.4549477000000004,196.36400000000418
38.82,-1.222,-0.6689,9.5242,-0.0802,-0.0802,0.0391,52.560921,-1.4549522999999998,196.5079999999958
38.92,1.1004,-1.7463,9.4945,-0.004,-0.004,0.0131,52.5609115,-1.4549569999999998,196.6169999999984
39.02,0.2543,-1.2394,9.6632,0.0279,0.0279,0.0071,52.560902000000006,-1.4549618,196.82
39.12,-1.0127,-1.7322,10.0592,-0.0264,-0.0264,0.0246,52.5608925,-1.4549666,196.9950000000047
39.22,1.2791,-1.4174,9.8495,-0.0343,-0.0343,0.0047,52.5608831,-1.4549714000000002,197.31800000001562
39.32,-0.5382,-0.2197,10.181,-0.0114,-0.0114,0.0494,52.5608737,-1.4549763999999996,197.85499999998436
39.42,-2.0095,-0.9981,9.8879,-0.0278,-0.0278,0.0229,52.5608643,-1.4549814,197.86599999999984
39.52,-0.7412,-2.4765,9.7666,-0.0534,-0.0534,0.0019,52.5608549,-1.4549865,198.26
39.62,-0.2666,-2.2705,9.8188,0.0254,0.0254,-0.005,52.560845500000006,-1.4549915999999998,198.08500000000657
39.72,-0.4856,-1.159,9.4545,0.0222,0.0222,0.0028,52.5608361,-1.4549968000000002,198.53800000000538
39.82,-0.9126,-0.5052,9.8005,-0.0089,-0.0089,-0.0374,52.5608265,-1.4550021,198.7229999999946
39.92,-1.5787,-1.2629,9.5667,-0.0122,-0.0122,0.0103,52.5608171,-1.4550075,199.21399999999286
40.02,-0.7005,-1.2589,10.4636,0.0427,0.0427,0.0195,52.5608075,-1.4550131,199.508
40.12,-1.4246,-1.9487,9.7257,-0.0376,-0.0376,0.0856,52.560798,-1.4550186,199.57800000000447
40.22,-2.1482,-0.8949,8.9119,0.0179,0.0179,0.0399,52.56078850000001,-1.4550243000000003,199.8850000000038
40.32,-2.0321,-1.7546,9.847,-0.0449,-0.0449,0.023,52.5607789,-1.4550300999999999,200.01599999999618
40.42,-1.5635,-2.1026,10.0871,-0.0662,-0.0662,-0.1764,52.5607693,-1.4550358,200.03299999999973
40.52,-2.1268,-0.9895,10.2634,-0.03,-0.03,-0.0787,52.5607597,-1.4550415,199.93400000000003
40.62,-1.9018,-0.1648,10.2423,0.0248,0.0248,0.058,52.56075,-1.4550475,200.54500000000112
40.72,-0.8017,0.1533,9.5067,0.0472,0.0472,0.144,52.56074039999999,-1.4550535,200.6240000000079
40.82,-0.2738,-1.4848,9.632,0.0089,0.0089,0.0102,52.5607308,-1.4550594999999997,200.89599999999206
40.92,-2.6107,-1.5327,10.5366,0.0294,0.0294,0.0794,52.56072100000001,-1.4550657,200.92699999999954
41.021,-1.1472,-2.2958,9.7456,0.0308,0.0308,-0.0228,52.560711002000005,-1.4550716609999998,200.38159000000002
41.119,-2.0652,-1.3251,10.3978,0.0323,0.0323,-0.0649,52.560701398000006,-1.455077639,200.63541000000373
41.22,-0.4641,-1.1116,9.8931,0.0388,0.0388,-0.0379,52.5606915,-1.4550839,200.76300000000745
41.32,-1.32,-1.937,10.0078,0.0219,0.0219,0.0389,52.5606816,-1.4550900999999998,201.01899999999256
41.42,-1.275,-1.6983,9.4702,0.0139,0.0139,-0.0027,52.56067169999999,-1.4550963,200.83900000000264
41.52,-1.1964,-2.4704,9.5138,-0.0366,-0.0366,-0.0824,52.5606619,-1.4551026,201.027
41.62,-1.3962,-0.9311,9.6485,0.0291,0.0291,0.0371,52.5606521,-1.4551089,201.26799999999955
41.72,-1.2551,-0.9229,9.8186,-0.0405,-0.0405,-0.0242,52.5606422,-1.4551152000000003,201.23700000000176
41.82,-1.8494,-1.8725,9.7237,0.0021,0.0021,-0.0572,52.5606323,-1.4551215,201.2979999999982
41.92,-0.9509,-1.5534,9.6296,0.0329,0.0329,0.0819,52.5606225,-1.4551278,201.26700000000045
42.02,-1.058,-1.8609,9.2235,-0.0237,-0.0237,0.0007,52.5606126,-1.4551343,201.569
42.12,-0.9104,-1.4712,9.6499,0.0415,0.0415,0.0207,52.5606027,-1.4551406,201.1830000000068
42.22,-0.3807,-1.6229,9.0675,-0.0172,-0.0172,-0.0567,52.5605928,-1.4551470000000002,201.653999999994
42.32,-0.4157,-1.3403,9.5447,-0.0075,-0.0075,0.0559,52.5605829,-1.4551534999999998,201.448000000006
42.42,-2.4,-2.1182,9.9875,0.0202,0.0202,0.0287,52.560573,-1.45516,201.64599999999712
42.52,-0.4341,-2.2026,10.1276,-0.0856,-0.0856,0.0041,52.5605632,-1.4551664,201.694
42.62,-0.5363,-0.8493,9.6447,-0.0065,-0.0065,-0.0304,52.5605533,-1.4551729,201.72700000000088
42.72,-0.0939,-0.3943,10.2316,-0.0603,-0.0603,0.0515,52.5605433,-1.4551794000000002,201.78800000000786
42.819,-0.0713,-0.617,9.9241,0.0673,0.0673,0.0682,52.560533598000006,-1.455185934,202.0552999999923
42.919,-2.4641,-1.8599,9.6716,0.015,0.015,0.1356,52.560523798,-1.4551923359999999,201.60656000000674
43.019,-2.0099,-1.497,9.2927,0.027,0.027,0.0805,52.560513899,-1.455198835,201.82573999999997
43.12,-1.5605,-1.4948,9.3058,-0.0525,-0.0525,-0.0968,52.560504,-1.4552055000000002,202.15599999999807
43.22,0.7092,-0.268,9.9253,-0.049,-0.049,0.0206,52.5604941,-1.4552120000000002,202.02300000000574
43.32,-1.536,-1.1194,10.1239,0.0199,0.0199,0.1365,52.5604844,-1.4552185999999998,202.22099999999423
43.42,-2.1641,-2.3455,10.0688,0.0575,0.0575,0.0226,52.560474600000006,-1.4552251,202.20400000000026
43.519,-0.9961,-1.5864,9.7459,-0.0114,-0.0114,-0.1602,52.560464997000004,-1.455231634,202.24360000000001
43.62,-0.229,-0.7399,9.4684,-0.0302,-0.0302,-0.0797,52.5604552,-1.4552382,202.40200000000024
43.72,0.4087,0.4171,9.5323,-0.0154,-0.0154,-0.0071,52.5604456,-1.4552448000000002,202.42000000002145
43.82,-2.2161,-2.1492,9.9199,0.071,0.071,0.0884,52.5604362,-1.4552513999999999,203.1579999999785
43.92,-3.3279,-1.3201,9.5634,-0.0382,-0.0382,0.0771,52.5604267,-1.4552580000000002,203.12500000000048
44.02,-2.0483,-0.3463,9.6058,0.0697,0.0697,-0.1958,52.5604172,-1.4552646,203.013
44.12,1.6566,-0.4385,10.5909,0.0335,0.0335,-0.14,52.560407700000006,-1.455271,202.13800000000373
44.22,1.2415,1.2061,9.6773,0.0255,0.0255,-0.023,52.5603982,-1.4552774000000002,202.39400000001035
44.319,-0.2757,-0.5863,9.9318,0.1077,0.1077,0.1611,52.560388894000006,-1.4552838349999997,202.74643999998983
44.42,-2.8451,-2.153,9.6925,-0.0371,-0.0371,0.0351,52.5603794,-1.4552902,202.41700000000486
44.52,0.1349,-0.1098,9.6341,-0.0318,-0.0318,-0.2093,52.5603701,-1.4552967,202.623
44.62,0.1335,0.4621,9.5684,-0.0398,-0.0398,-0.1184,52.5603608,-1.455303,202.56599999999952
44.72,0.466,0.253,9.4714,0.1253,0.1253,0.0665,52.5603515,-1.4553093000000001,202.53199999999748
44.82,-1.8493,-1.2635,9.9311,0.0261,0.0261,0.0744,52.5603422,-1.4553156999999999,202.44500000000252
44.92,-1.4181,-1.2616,9.6356,-0.0468,-0.0468,0.0071,52.560333,-1.4553219000000002,202.28500000000233
45.02,0.1127,-0.7219,9.6893,0.0095,0.0095,-0.0937,52.5603238,-1.4553282,202.498
45.12,0.2241,0.1922,9.54,0.0025,0.0025,0.0174,52.5603145,-1.4553344,202.21499999999907
45.22,-0.6058,-0.2147,9.4458,0.0421,0.0421,-0.0176,52.5603054,-1.4553405000000001,202.14999999999588
45.32,-2.0352,-1.7863,9.698,-0.0624,-0.0624,0.1188,52.5602962,-1.4553466999999998,202.00800000000416
45.42,0.8876,0.6524,9.597,0.1577,0.1577,0.0941,52.560287,-1.4553528,202.05999999999923
45.52,0.8434,0.7362,9.3481,-0.0859,-0.0859,-0.0534,52.5602778,-1.4553589,201.702
45.62,0.4267,-0.1135,9.7208,0.0739,0.0739,-0.072,52.5602686,-1.455365,202.1790000000039
45.72,-0.7224,-0.9046,10.4207,0.0108,0.0108,0.1206,52.5602594,-1.4553713000000001,202.44700000001018
45.82,0.1358,-0.1547,9.3272,-0.0234,-0.0234,-0.0838,52.5602504,-1.4553775999999998,202.7969999999898
45.921,1.1413,-0.1668,9.7818,-0.0141,-0.0141,0.0471,52.560241108999996,-1.4553838639999999,202.73647999999787
46.021,0.6914,-0.3236,10.0366,0.0675,0.0675,-0.0594,52.56023201,-1.4553902630000002,202.88378000000003
46.12,0.5876,0.2393,9.6835,0.0041,0.0041,-0.0224,52.5602231,-1.4553965,202.96100000000354
46.22,-0.2641,0.4012,9.5656,-0.0316,-0.0316,-0.018,52.5602141,-1.4554028000000003,203.20500000000305
46.32,-0.9388,-0.0529,9.6567,-0.0113,-0.0113,0.1537,52.5602051,-1.4554091999999996,203.30999999999693
46.42,-1.0124,-0.9998,9.0608,0.0007,0.0007,0.0664,52.5601961,-1.4554155999999998,203.44399999999803
46.52,1.4767,0.5701,8.6882,0.0413,0.0413,-0.0623,52.5601871,-1.4554219999999998,203.397
46.62,1.388,0.2172,9.8663,-0.0452,-0.0452,-0.1186,52.5601782,-1.4554283,203.34600000000282
46.72,-0.2094,-0.5283,10.415,0.052,0.052,0.0422,52.5601694,-1.4554347000000003,203.5399999999739
46.819,-3.5052,0.0329,9.4966,0.0822,0.0822,0.1686,52.56016049,-1.455440739,202.6509800000256
46.92,-2.8924,-0.3141,9.2051,-0.0673,-0.0673,-0.0092,52.5601515,-1.4554468,202.5670000000011
47.02,-0.0425,-0.5236,8.9529,0.1002,0.1002,-0.1811,52.5601427,-1.4554529,202.561
47.12,3.8357,0.1429,10.8579,-0.1408,-0.1408,0.0583,52.5601339,-1.4554588,202.37100000000183
47.22,0.7485,0.0025,8.9271,0.0528,0.0528,0.1504,52.5601251,-1.4554648000000001,202.49699999998626
47.32,1.2772,-0.1975,9.6862,0.0877,0.0877,0.0834,52.5601164,-1.4554706,202.02400000001379
47.42,-0.9266,-0.9432,9.6175,-0.0233,-0.0233,0.0635,52.5601077,-1.4554763999999998,202.0309999999999
47.522,-0.9952,-2.0182,9.3675,0.025,0.025,-0.0904,52.560098926,-1.455482212,201.98881999999986
47.62,0.4908,0.5926,9.9703,0.0052,0.0052,-0.1128,52.5600904,-1.4554877,201.34300000000067
47.72,-0.2394,0.3497,9.6751,-0.0957,-0.0957,0.0555,52.5600819,-1.4554932000000003,201.39099999999826
47.819,-1.9899,-0.7582,10.2162,0.0956,0.0956,0.0177,52.560073485,-1.4554985459999998,201.3316000000017
47.92,-1.395,-0.371,10.0902,0.0009,0.0009,0.1034,52.56006490000001,-1.4555041,201.5229999999972
48.02,0.3274,-0.5969,10.3387,-0.1015,-0.1015,0.0542,52.5600566,-1.4555095,201.42
48.12,-0.337,0.5298,9.6229,-0.0218,-0.0218,-0.0121,52.5600482,-1.4555149,201.3780000000003
48.22,-2.277,-1.3625,9.4045,0.0986,0.0986,-0.1306,52.5600399,-1.4555203000000003,201.39999999999014
48.32,-3.4447,-1.3207,9.7479,-0.1226,-0.1226,0.1828,52.5600316,-1.4555254999999998,201.06100000000987
